,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,"Motor vehicle theft at the national level, number of police-recorded offences ",,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,"Definition:  'Motor Vehicle Theft' means the removal of a motor vehicle without the consent of the owner of the vehicle. 'Motor Vehicles' includes all land vehicles with an engine that run on the road, including cars, motorcycles, buses, lorries, construction and agricultural vehicles",,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,"Rate per 100,000 population",,,,,,,,
Asia,,Eastern Asia,Eastern Asia,Hong Kong Special Administrative Region of China,33.7,25.6,23.0,25.6,20.1,19.4,15.7,13.4,12.1
Asia,,Eastern Asia,,Japan,,146.8,119.4,102.3,90.8,85.2,85.3,76.9,73.3
Asia,,Eastern Asia,,Mongolia,,2.4,2.9,3.6,5.8,2.7,3.5,5.3,6.4
Asia,,Eastern Asia,,Republic of Korea,,,,29.8,29.2,25.9,22.8,13.6,22.9
Asia,,South-Eastern Asia,South-Eastern Asia,Brunei Darussalam,42.4,39.9,44.9,45.6,,,,,
Asia,,South-Eastern Asia,,Indonesia,,,,,,14.8,15.8,14.9,16.2
Asia,,South-Eastern Asia,,Malaysia,,,256.4,309.5,,,,,
Asia,,South-Eastern Asia,,Philippines,,,,2.4,1.9,1.9,2.0,2.3,1.7
Asia,,South-Eastern Asia,,Singapore,29.1,26.8,24.8,20.4,24.1,24.7,22.5,19.4,13.0
Asia,,South-Eastern Asia,,Thailand,,,,,4.4,4.0,4.4,27.7,
Asia,,Southern Asia,Southern Asia,Bangladesh,,,0.8,0.7,,,,,
Asia,,Southern Asia,,India,,7.2,7.5,7.9,8.5,10.1,11.6,12.0,
Asia,,Southern Asia,,Iran (Islamic Republic of),119.1,137.0,,,,,,,
Asia,,Southern Asia,,Maldives,91.0,108.6,,,100.2,264.3,,,
Asia,,Southern Asia,,Nepal,,,0.1,0.1,,,,,
Asia,,Southern Asia,,Sri Lanka,3.9,4.2,,,,,,,
Asia,,Western Asia,Western Asia,Armenia,4.1,4.1,3.1,4.3,4.5,2.1,1.8,1.9,1.7
Asia,,Western Asia,,Azerbaijan,1.0,1.1,1.4,1.3,1.6,2.4,2.2,2.5,
Asia,,Western Asia,,Bahrain,,,418.0,265.1,128.0,104.0,,,
Asia,,Western Asia,,Cyprus,,,155.9,169.8,190.5,165.8,199.0,219.1,226.2
Asia,,Western Asia,,Georgia,16.3,39.5,6.3,4.1,1.0,,,,
Asia,,Western Asia,,Israel,,476.7,526.8,510.0,448.6,362.2,304.5,274.1,277.4
Asia,,Western Asia,,Jordan,,,56.3,44.4,,,,,
Asia,,Western Asia,,Kuwait,,0.3,0.3,0.2,0.4,0.2,1.7,,
Asia,,Western Asia,,Lebanon,,,42.8,48.1,,,,,
Asia,,Western Asia,,State of Palestine,5.3,11.1,8.0,,,,,,
Asia,,Western Asia,,Oman,,,,,7.0,6.7,,,
Asia,,Western Asia,,Qatar,9.9,8.8,22.8,13.4,,,,,
Asia,,Western Asia,,Syrian Arab Republic,3.0,3.2,3.5,4.7,3.7,4.6,,,
Asia,,Western Asia,,Turkey,38.4,38.2,48.9,47.9,34.5,25.4,,,
Asia,,Western Asia,,United Arab Emirates,19.9,14.2,12.8,13.0,,,,,
Asia,,Western Asia,,Yemen,,,3.5,3.4,4.6,5.4,4.3,,
Europe,,Eastern Europe,Eastern Europe,Belarus,18.0,17.9,14.5,16.0,16.0,15.4,14.9,,
Europe,,Eastern Europe,,Bulgaria,113.5,99.0,76.3,66.4,59.8,60.9,59.3,52.5,43.4
Europe,,Eastern Europe,,Czech Republic,248.4,237.5,225.4,204.7,197.7,181.1,141.5,124.9,117.6
Europe,,Eastern Europe,,Hungary,123.6,89.5,88.8,83.5,84.6,79.6,80.1,67.3,70.7
Europe,,Eastern Europe,,Poland,142.1,134.0,118.7,80.0,55.7,46.2,45.2,43.2,43.3
Europe,,Eastern Europe,,Republic of Moldova,4.7,5.0,2.8,2.2,2.9,1.8,1.8,3.3,2.7
Europe,,Eastern Europe,,Romania,5.1,5.1,5.0,5.8,8.4,10.9,13.8,11.8,8.8
Europe,,Eastern Europe,,Russian Federation,35.9,49.3,47.0,45.0,40.8,36.9,34.5,33.3,35.2
Europe,,Eastern Europe,,Slovakia,97.9,110.9,103.2,101.9,86.9,76.0,69.3,61.4,49.2
Europe,,Eastern Europe,,Ukraine,14.7,12.4,13.2,11.9,11.7,10.1,11.3,9.4,
Europe,,Northern Europe,Northern Europe,Denmark,440.4,385.0,301.5,281.3,306.4,342.5,338.1,294.7,245.6
Europe,,Northern Europe,,Estonia,34.0,46.6,,,75.0,77.1,69.6,64.9,56.1
Europe,,Northern Europe,,Finland,420.7,369.8,320.2,290.1,280.3,259.7,228.2,207.8,222.5
Europe,,Northern Europe,,Iceland,132.9,149.5,109.5,153.5,137.7,124.2,150.5,124.0,119.6
Europe,,Northern Europe,,Ireland,307.7,352.4,341.5,323.2,315.3,328.7,297.6,255.3,229.4
Europe,,Northern Europe,,Latvia,158.5,140.8,96.4,101.9,85.1,97.1,92.7,64.0,
Europe,,Northern Europe,,Lithuania,203.7,184.4,132.9,101.8,84.3,76.0,58.9,62.0,54.6
Europe,,Northern Europe,,Norway,441.6,389.5,332.0,313.1,266.2,249.0,248.5,222.4,189.2
Europe,,Northern Europe,,Sweden,752.1,679.2,628.2,568.0,537.6,484.1,433.4,373.2,365.1
Europe,,Northern Europe,,United Kingdom (England and Wales),,,,,,,,,
Europe,,Northern Europe,,United Kingdom (Scotland),,,,,,,,,
Europe,,Northern Europe,,United Kingdom (Northern Ireland),,,,,,,,,
Europe,,Southern Europe,Southern Europe,Albania,,,22.5,16.8,13.8,12.5,15.8,19.6,19.0
Europe,,Southern Europe,,Bosnia and Herzegovina,,,61.4,64.5,55.3,45.7,46.1,43.3,29.1
Europe,,Southern Europe,,Croatia,52.5,55.3,51.2,45.9,46.7,43.6,41.4,35.6,35.5
Europe,,Southern Europe,,Greece,,156.8,157.0,180.2,200.0,208.6,235.8,242.9,283.2
Europe,,Southern Europe,,Italy,382.9,321.5,453.3,474.2,466.5,384.0,354.2,326.3,327.0
Europe,,Southern Europe,,Malta,219.1,196.0,164.2,142.1,94.0,96.1,96.6,89.3,87.1
Europe,,Southern Europe,,Montenegro,12.4,7.5,19.3,15.6,15.6,13.5,30.8,12.8,16.4
